customer_id,first_name,last_name,email,age,gender,city,state,registration_date,customer_segment,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last_purchase,is_churned
1717,Tina,White,pricedale@example.org,38,F,New Ricky,CA,2025-05-04,Budget,2022-01-22,2024-11-13,8,268.97,33.62,278,1
1718,Brandy,Long,jenna11@example.com,37,F,Lake Julia,LA,2024-03-05,Regular,2022-12-11,2024-10-01,9,179.17,19.91,321,0
1719,Laura,Miller,amanda86@example.org,43,F,New Markshire,AK,2022-09-22,Premium,2022-08-26,2024-08-02,7,508.45,72.64,381,0
1720,Jessica,Mcdowell,hodgestiffany@example.org,29,M,West Kristin,UT,2024-03-13,Regular,2022-02-12,2024-07-31,11,504.87,45.9,383,1
1721,Hailey,Evans,wellszachary@example.com,41,M,Martinfort,SC,2024-06-30,Regular,2022-07-02,2024-03-03,7,303.37,43.34,533,0
1722,Anthony,Matthews,jdawson@example.org,31,M,South Omar,IL,2025-03-15,Premium,2022-04-20,2024-12-11,11,662.61,60.24,250,0
1723,Thomas,Gibson,nancythompson@example.net,43,F,East Lindsay,MH,2023-03-18,Budget,2022-01-12,2024-10-21,8,524.85,65.61,301,0
1724,Tammy,Santiago,scott04@example.com,42,F,West Seth,CA,2023-02-21,Regular,2022-06-09,2024-07-24,4,75.83,18.96,390,0
1725,Krista,Hanson,virginiaortiz@example.com,23,F,South John,OK,2024-03-15,Budget,2022-01-29,2024-10-08,10,237.38,23.74,314,1
1726,Kimberly,Baker,daniellecoleman@example.org,48,M,Jenniferchester,UT,2022-11-25,Regular,2022-04-28,2024-10-29,8,335.59,41.95,293,0
1727,Becky,Levy,calhounbrian@example.net,28,F,South Susan,MP,2022-10-16,Regular,2022-03-10,2024-10-15,11,315.91,28.72,307,0
1728,Jennifer,Savage,jeremy75@example.org,44,M,Taylorborough,DE,2025-06-01,Budget,2022-01-14,2024-10-20,18,898.5,49.92,302,0
1729,Brandy,Lopez,lreed@example.net,39,F,West Dana,MO,2025-03-12,Regular,2022-03-18,2024-01-20,5,181.84,36.37,576,0
1730,George,Lopez,idelacruz@example.org,57,M,Butlerville,NE,2024-12-29,Regular,2022-01-04,2024-08-25,11,465.57,42.32,358,0
1731,Cristina,Burgess,ospencer@example.org,32,F,West Craigport,MT,2023-01-08,Regular,2022-04-10,2024-12-06,14,584.49,41.75,255,0
1732,Christine,Munoz,tonya82@example.com,30,M,Millerton,VI,2022-11-22,Regular,2022-04-11,2024-12-29,12,907.49,75.62,232,1
1733,Maureen,Savage,davidgrant@example.org,34,M,Bergfurt,WI,2022-10-04,Budget,2023-02-20,2024-11-23,12,903.27,75.27,268,1
1734,Dylan,Rodriguez,natalie54@example.org,31,F,New Lisa,VT,2025-05-15,Regular,2022-06-11,2024-11-18,8,540.88,67.61,273,0
1735,Erin,Ferguson,loweruben@example.com,44,M,Toddhaven,DE,2025-02-01,Regular,2022-04-08,2024-11-18,5,108.31,21.66,273,0
1736,Anthony,Smith,justin75@example.net,18,M,Benderburgh,NE,2023-10-03,Budget,2022-03-20,2024-12-06,9,335.34,37.26,255,0
1737,Stacy,Wilson,mollybruce@example.org,22,F,Teresaview,GA,2023-11-19,Regular,2022-01-25,2024-08-18,9,275.14,30.57,365,0
1738,Daniel,Jackson,taylorjames@example.net,22,F,Port Johnstad,ME,2023-07-27,Regular,2022-03-20,2024-03-25,6,150.2,25.03,511,1
1739,Andrew,Woods,imitchell@example.net,46,F,New Susanmouth,WA,2022-09-10,Budget,2022-01-29,2024-07-29,11,702.41,63.86,385,0
1740,Lee,Holt,nfleming@example.net,55,M,Marshbury,TX,2022-10-12,Regular,2022-04-23,2024-06-06,10,336.63,33.66,438,0
1741,Edward,Melton,hayesrachel@example.com,33,F,Joshuaside,TN,2023-03-22,Budget,2022-01-30,2024-11-18,8,486.94,60.87,273,1
1742,Hannah,Church,johncarter@example.net,32,F,Lake Diana,MO,2024-07-31,Regular,2022-01-23,2024-11-05,14,526.51,37.61,286,1
1743,Robert,Guzman,tracyjohnson@example.net,35,M,New Johntown,RI,2024-09-14,Budget,2022-01-18,2024-10-19,13,489.12,37.62,303,0
1744,Kimberly,Tucker,ecohen@example.com,48,F,South Bethborough,VA,2023-08-02,Budget,2022-05-06,2024-07-23,9,623.13,69.24,391,0
1745,Samantha,Montgomery,jennifer80@example.org,23,M,Taylorshire,ND,2023-03-20,Regular,2022-01-18,2024-09-17,5,285.97,57.19,335,0
1746,Monique,Dickson,crivers@example.com,37,M,Port Derekborough,NC,2022-09-08,Regular,2022-01-22,2024-06-15,8,265.5,33.19,429,1
1747,Jill,Ward,jennifer30@example.com,46,M,Sheppardbury,VA,2025-07-05,Regular,2022-08-22,2024-10-28,6,239.81,39.97,294,1
1748,Bryan,Nunez,markgardner@example.org,41,M,North Kimberlyburgh,OK,2024-03-22,Regular,2022-01-31,2024-12-26,7,197.95,28.28,235,1
1749,Devin,Vaughn,claudia35@example.org,37,F,Port Anthony,SD,2024-01-21,Regular,2022-03-08,2024-12-05,10,255.56,25.56,256,0
1750,Jared,Foster,alexander18@example.org,47,F,Lewishaven,VA,2024-04-25,Premium,2022-03-10,2024-10-13,7,620.64,88.66,309,0
1751,Mark,Turner,galexander@example.com,18,F,Henrytown,NE,2025-01-13,Regular,2022-01-15,2024-12-10,8,161.45,20.18,251,1
1752,Eileen,Martinez,kirbymichael@example.org,43,F,East Bethany,NJ,2023-11-10,Budget,2022-04-13,2024-07-06,13,636.49,48.96,408,1
1753,Alicia,Smith,jonathan54@example.com,27,M,Edwinland,FM,2023-04-01,Regular,2022-03-02,2024-11-26,15,421.61,28.11,265,0
1754,Lee,Rodriguez,ibrown@example.org,18,F,East Lisa,MO,2024-07-11,Regular,2022-04-06,2024-11-27,9,447.5,49.72,264,1
1755,Glen,Smith,haley79@example.net,41,F,Walshborough,HI,2025-05-13,Regular,2022-01-04,2024-12-17,14,577.71,41.26,244,0
1756,Rhonda,Waller,shannonmueller@example.org,51,M,West Kaylashire,WA,2024-05-20,Regular,2022-02-08,2024-05-22,11,629.6,57.24,453,1
1757,Matthew,Trevino,maydebra@example.net,33,F,North Gary,CA,2025-04-20,Regular,2023-07-19,2024-10-17,3,95.65,31.88,305,1
1758,Michael,Clark,john91@example.org,46,F,East Johnside,NY,2023-06-07,Premium,2023-05-31,2024-03-25,4,122.92,30.73,511,0
1759,Kelsey,Wong,ghorne@example.net,54,F,Webbton,DC,2024-12-25,Budget,2022-08-26,2024-10-05,10,317.68,31.77,317,1
1760,Jennifer,Santos,morgan69@example.net,50,F,East Cindytown,HI,2022-08-31,Budget,2022-01-29,2024-12-21,10,348.8,34.88,240,0
1761,Dawn,Graham,hmcneil@example.net,54,M,North Elizabeth,ME,2025-04-27,Regular,2022-01-09,2024-07-30,12,568.55,47.38,384,0
1762,Heather,Garrett,nicoleduran@example.net,43,M,Tuckermouth,NH,2024-11-12,Premium,2022-05-16,2024-10-24,9,485.75,53.97,298,0
1763,Chelsea,Tyler,torrestricia@example.com,35,M,Strongtown,OK,2023-05-13,Regular,2022-03-04,2024-11-30,17,744.12,43.77,261,0
1764,James,Lee,marygarcia@example.com,18,F,Lake Adamville,SC,2024-04-03,Regular,2022-02-25,2024-09-20,11,711.55,64.69,332,0
1765,John,Turner,jonhall@example.org,32,F,South Nicholasmouth,SC,2023-06-21,Regular,2022-02-21,2024-06-09,11,346.84,31.53,435,1
1766,Angela,Ford,lpage@example.com,24,F,Port Katherine,HI,2023-05-01,Regular,2022-12-12,2024-08-24,6,196.74,32.79,359,0
1767,Jeffrey,Wells,rebeccadecker@example.net,61,M,Melissahaven,DC,2024-04-20,Regular,2022-01-03,2024-10-06,17,514.65,30.27,316,1
1768,Teresa,Johnson,brittanymartin@example.org,32,M,West Vickie,KS,2024-07-09,Budget,2022-03-27,2024-07-08,8,181.91,22.74,406,0
1769,Kenneth,Martin,ashleygarcia@example.org,36,F,Wilsonland,NM,2024-05-27,Regular,2022-03-22,2024-07-18,10,339.98,34.0,396,0
1770,Keith,Hernandez,kjohnson@example.net,41,F,Justinfort,MO,2023-08-04,Regular,2023-01-09,2024-02-19,3,251.62,83.87,546,1
1771,Jared,Park,tonyaholmes@example.net,35,M,Ryanville,SD,2025-08-01,Regular,2022-10-22,2024-11-13,11,593.45,53.95,278,0
1772,Janet,Maynard,josephangela@example.org,55,F,South Tiffanyton,FM,2025-05-10,Budget,2022-02-15,2024-04-18,9,527.8,58.64,487,1
1773,Logan,Ruiz,dustinwilliams@example.org,27,F,Smithfort,OH,2023-01-21,Budget,2022-08-04,2024-12-18,12,499.05,41.59,243,1
1774,Michael,Heath,lopezgregory@example.org,37,F,New Tammy,NE,2023-01-01,Regular,2022-06-12,2024-12-20,7,133.09,19.01,241,0
1775,Sarah,Richards,brownalexa@example.com,26,F,Port Jonathanton,NV,2023-12-11,Regular,2022-01-29,2024-12-01,10,569.74,56.97,260,0
1776,Laura,Harris,cgray@example.org,19,M,Lake Vickie,AZ,2023-09-04,Regular,2023-05-05,2024-11-28,15,1117.75,74.52,263,0
1777,Joshua,Hudson,hespinoza@example.org,27,F,Port Mollyborough,TX,2022-12-18,Premium,2022-03-02,2024-08-17,9,207.77,23.09,366,0
1778,David,Bass,meyersjaime@example.com,34,F,Courtneyshire,NH,2022-11-21,Regular,2022-01-09,2024-06-02,13,658.05,50.62,442,0
1779,Erica,Williams,robertssamantha@example.org,29,M,East Maryburgh,CT,2024-07-30,Regular,2022-01-15,2024-03-12,8,360.85,45.11,524,0
1780,Noah,Smith,sarah31@example.net,26,M,South Elizabethtown,MO,2024-01-27,Regular,2022-04-03,2024-12-18,17,773.01,45.47,243,0
1781,Tina,Mccoy,hartmanjoshua@example.net,18,F,West Michelleborough,MP,2023-08-08,Regular,2022-01-20,2024-11-25,15,911.41,60.76,266,1
1782,Loretta,Marquez,jamesparker@example.net,34,M,West Heidi,NV,2025-03-01,Regular,2022-01-08,2024-09-17,6,208.53,34.76,335,1
1783,Stephanie,Petty,marilyn10@example.org,18,M,East Felicia,CO,2024-10-07,Budget,2022-04-25,2024-12-27,9,345.7,38.41,234,0
1784,Linda,Allison,jessicavang@example.com,44,F,Jacobmouth,SC,2024-08-26,Regular,2022-10-11,2024-09-30,5,139.62,27.92,322,0
1785,Kelly,Mclaughlin,amoon@example.com,35,M,Martinberg,KY,2022-12-17,Regular,2022-09-29,2024-12-24,9,795.17,88.35,237,1
1786,Keith,Larson,sherry96@example.com,18,F,East Christopherville,NC,2023-10-21,Premium,2022-02-02,2024-03-01,9,332.27,36.92,535,1
1787,Jennifer,Spencer,riverarebecca@example.org,31,M,South Tannerstad,TN,2023-02-02,Premium,2022-09-11,2024-11-29,10,306.92,30.69,262,0
1788,Michael,Roberts,qreynolds@example.com,25,F,Gabrielborough,OK,2023-10-05,Regular,2022-03-10,2024-11-02,15,808.51,53.9,289,1
1789,Scott,Freeman,eadams@example.org,38,M,South Troy,MI,2023-06-02,Premium,2022-02-23,2024-10-25,12,463.9,38.66,297,0
1790,Jonathan,Tucker,thendricks@example.org,51,M,North Karaland,NH,2024-06-18,Premium,2022-01-19,2024-10-17,11,799.12,72.65,305,0
1791,Timothy,Garza,padillapatricia@example.org,18,M,Griffinville,RI,2023-11-14,Regular,2022-03-02,2024-06-14,10,492.65,49.26,430,0
1792,James,Carr,aaron78@example.com,36,F,Port Ryanmouth,FL,2023-03-14,Regular,2022-02-05,2024-05-19,9,308.85,34.32,456,0
1793,Amanda,Gregory,rosslisa@example.net,33,F,Doyletown,MA,2025-02-22,Regular,2022-03-23,2024-10-06,13,393.59,30.28,316,0
1794,Sarah,Velasquez,kelsey70@example.net,43,M,West Cody,NH,2023-07-26,Regular,2022-02-12,2024-12-26,12,492.67,41.06,235,0
1795,Heather,Freeman,richardsonanna@example.org,37,F,New Randy,ND,2022-10-04,Regular,2022-03-02,2024-10-04,20,761.91,38.1,318,0
1796,Derrick,Klein,mbarnes@example.com,25,F,Karenchester,MN,2024-03-24,Regular,2022-03-27,2024-07-03,8,476.25,59.53,411,1
1797,Christina,Rice,nicholasswanson@example.net,31,F,Halltown,UT,2025-06-24,Regular,2023-02-01,2024-10-15,10,428.31,42.83,307,0
1798,Brenda,Henderson,mmoore@example.com,25,M,East Billy,HI,2023-09-21,Regular,2022-02-25,2024-12-26,6,388.29,64.71,235,1
1799,John,Stewart,riceamber@example.net,47,F,Christophermouth,ID,2024-04-01,Regular,2022-07-04,2024-12-24,14,490.06,35.0,237,1
1800,Elizabeth,Brown,kennedywanda@example.net,35,M,Lake Mercedes,MD,2023-02-08,Budget,2022-01-05,2024-12-25,6,199.93,33.32,236,1
1801,Amanda,Orozco,eharrington@example.com,57,M,Soniatown,FL,2023-10-28,Budget,2022-02-23,2024-12-12,8,819.56,102.44,249,1
1802,Dana,Butler,watsonbrittany@example.org,34,F,Latoyaland,PA,2023-06-22,Premium,2022-01-13,2024-08-28,11,367.22,33.38,355,1
1803,Brian,Kennedy,shawn19@example.com,26,F,Kimberlyton,NY,2024-10-12,Budget,2022-01-03,2024-12-25,16,919.39,57.46,236,0
1804,Robert,Simpson,mjohnson@example.org,18,M,Anthonymouth,AR,2023-06-27,Premium,2022-01-09,2024-10-24,16,1198.86,74.93,298,0
1805,Jennifer,Mcmillan,andrewmiller@example.com,18,M,Aaronview,AK,2024-10-12,Budget,2022-01-12,2024-11-14,17,777.98,45.76,277,0
1806,Craig,Reed,shawn89@example.net,18,F,Frankport,WY,2022-11-24,Regular,2022-01-23,2024-09-10,14,600.09,42.86,342,0
1807,Kelli,Terry,omarturner@example.org,38,F,Hickmanmouth,RI,2024-05-20,Regular,2022-02-08,2024-10-16,16,776.48,48.53,306,1
1808,Adam,Smith,juareztina@example.net,41,M,East Kimberlyhaven,ID,2024-09-28,Premium,2022-03-15,2024-09-11,12,401.48,33.46,341,0
1809,Andrea,Roberts,sarah17@example.com,18,F,Ryanfort,LA,2023-11-27,Premium,2022-01-24,2024-11-04,11,474.23,43.11,287,0
1810,Sarah,Lee,william17@example.com,45,M,Lake Adambury,WV,2023-03-14,Regular,2022-02-12,2024-10-19,13,661.08,50.85,303,1
1811,Richard,Cooper,fcarter@example.net,29,M,Lake Shannonview,CA,2025-07-25,Budget,2022-02-01,2024-11-10,8,187.57,23.45,281,0
1812,Savannah,Hall,tracycruz@example.org,36,F,Mariahmouth,IN,2024-12-04,Regular,2022-01-25,2024-10-04,9,345.56,38.4,318,0
1813,Natalie,Robinson,davisemily@example.net,54,M,West Mark,WI,2025-02-27,Regular,2022-03-18,2024-12-24,9,650.65,72.29,237,0
1814,Thomas,Stout,juanfranklin@example.net,45,M,North Tylerburgh,NV,2023-12-17,Budget,2022-03-27,2024-10-01,7,253.29,36.18,321,0
1815,James,Morgan,bcase@example.com,31,F,Jacksonmouth,IA,2023-12-13,Regular,2022-02-26,2024-11-12,12,614.36,51.2,279,1
1816,Tamara,Guzman,franciscomorrison@example.com,24,F,Lake Devin,KS,2022-11-05,Premium,2022-03-15,2024-10-09,12,385.23,32.1,313,1
1817,Manuel,Kirby,william17@example.org,18,M,New Anthony,MA,2024-02-21,Premium,2022-03-31,2024-08-28,5,129.6,25.92,355,0
1818,Debbie,Sandoval,jennifer54@example.org,26,F,East Alex,KY,2024-11-21,Regular,2022-01-12,2024-10-10,9,825.02,91.67,312,0
1819,Rebecca,Anderson,morrowmichael@example.com,32,F,North Karenland,DC,2023-11-02,Regular,2022-03-25,2024-09-29,11,454.84,41.35,323,0
1820,Christopher,Carter,todd05@example.com,23,M,West Anthony,LA,2025-06-03,Premium,2022-05-20,2024-02-28,6,249.7,41.62,537,0
1821,Audrey,Dawson,aaronlane@example.org,33,F,Port Patrick,NJ,2024-08-24,Regular,2022-01-29,2024-12-25,5,303.38,60.68,236,1
1822,Amanda,Moyer,tyler09@example.org,35,M,North Ninaton,MP,2023-09-25,Premium,2022-08-03,2024-07-19,5,100.64,20.13,395,0
1823,Jennifer,Whitaker,brownreginald@example.net,32,M,Anthonyport,VI,2023-09-04,Budget,2022-04-11,2024-07-15,8,583.87,72.98,399,0
1824,Sharon,Nunez,robert07@example.org,27,F,South Leroyland,GU,2024-12-31,Premium,2022-04-08,2024-11-24,8,354.21,44.28,267,0
1825,Robin,Navarro,margaretramirez@example.com,37,F,Littleview,WV,2025-02-10,Regular,2023-01-17,2024-10-17,7,250.62,35.8,305,0
1826,Gregory,Flynn,wesleycalhoun@example.net,40,M,Phamland,CT,2023-11-15,Regular,2022-02-15,2024-12-22,14,501.47,35.82,239,0
1827,Nicole,Marsh,paige40@example.org,21,M,Williamsfurt,CA,2024-09-14,Regular,2022-11-01,2024-08-02,7,233.64,33.38,381,1
1828,Gregory,Richard,washingtondenise@example.net,51,F,Ambermouth,MI,2024-01-22,Premium,2022-01-14,2024-06-27,8,159.61,19.95,417,0
1829,Samantha,Howell,eugenegreen@example.com,33,M,Gainesside,FM,2023-03-13,Regular,2022-01-02,2024-04-17,13,705.18,54.24,488,0
1830,Wendy,Campbell,christopherchaney@example.org,35,M,Craneland,MD,2024-10-15,Premium,2022-02-12,2024-12-06,12,533.73,44.48,255,1
1831,Randy,Curry,idavid@example.com,43,M,Port Laura,NC,2025-02-18,Regular,2022-08-13,2024-11-19,9,719.64,79.96,272,0
1832,Tyler,Estrada,olsonbrian@example.com,37,F,South Joannatown,HI,2024-09-08,Regular,2022-06-13,2024-12-21,6,132.75,22.12,240,0
1833,Sharon,Anderson,davisautumn@example.org,46,M,Cynthiaside,PR,2023-04-26,Regular,2022-01-23,2024-10-23,14,722.1,51.58,299,0
1834,Suzanne,Gonzalez,meganblackwell@example.org,38,M,East Amyhaven,HI,2025-05-26,Regular,2022-02-26,2024-06-07,10,544.07,54.41,437,0
1835,Sara,Obrien,edwardsronald@example.net,27,F,New Bryanville,CA,2023-12-05,Regular,2022-08-31,2024-08-29,8,186.92,23.36,354,0
1836,Nancy,Garcia,manningjeremy@example.com,39,F,Port Stacyview,OH,2024-01-18,Regular,2022-04-24,2024-10-10,11,755.06,68.64,312,0
1837,Albert,Perry,hooverderek@example.org,21,F,Hollyfort,DE,2025-03-18,Regular,2022-10-12,2024-09-25,12,280.08,23.34,327,0
1838,Ashley,Chaney,fordlisa@example.net,36,M,Marshallchester,GU,2024-07-29,Budget,2022-01-28,2024-12-10,14,770.98,55.07,251,0
1839,Daniel,Torres,erin07@example.com,34,F,New Michelleberg,OK,2025-01-10,Regular,2022-09-27,2024-10-09,7,457.34,65.33,313,0
1840,Tonya,Clark,wileyaudrey@example.com,32,M,Annetown,MA,2024-12-28,Regular,2022-03-05,2024-10-20,10,612.44,61.24,302,0
1841,Justin,Williams,holly32@example.net,33,M,South Benjaminberg,CO,2025-02-18,Budget,2022-01-24,2024-07-25,12,469.83,39.15,389,0
1842,Veronica,Smith,jgutierrez@example.net,18,F,South Robertmouth,NV,2024-12-08,Regular,2022-05-08,2024-11-27,9,283.11,31.46,264,0
1843,Amy,Ibarra,michellejenkins@example.org,28,M,South Mollymouth,CO,2023-05-22,Regular,2022-05-19,2024-06-12,7,604.83,86.4,432,0
1844,Troy,Kelly,joshua71@example.com,36,M,East Nicoleborough,WY,2023-06-04,Regular,2022-01-09,2024-07-21,12,439.12,36.59,393,0
1845,Sheena,Moore,chunglaura@example.net,36,M,West Janestad,PA,2023-11-07,Premium,2022-03-20,2024-01-27,6,492.74,82.12,569,0
1846,Melissa,Clayton,tiffanyharris@example.com,22,M,West Shannon,AL,2024-01-27,Premium,2022-05-14,2024-10-05,7,616.13,88.02,317,0
1847,Taylor,Kline,lewiskaylee@example.org,50,M,South Steven,NV,2024-02-04,Premium,2022-02-06,2024-08-28,12,1181.44,98.45,355,0
1848,James,Johnson,scottbrandon@example.com,24,F,West Michelle,GU,2025-07-27,Regular,2022-02-03,2024-12-11,17,1017.16,59.83,250,0
1849,Daniel,Brown,lwalker@example.org,46,M,North Christina,AK,2023-11-19,Regular,2022-01-14,2024-03-28,11,773.84,70.35,508,0
1850,Francisco,Jordan,nstafford@example.net,40,M,Daisyburgh,NE,2022-09-27,Budget,2022-02-17,2024-06-06,11,278.68,25.33,438,0
1851,Stephen,Williamson,samuel83@example.com,27,M,Alexandriaside,NH,2025-05-25,Regular,2022-01-12,2024-10-05,7,325.29,46.47,317,1
1852,Jonathan,Martinez,robertbrown@example.com,56,F,Bowersstad,NJ,2023-10-26,Budget,2022-01-23,2024-11-18,11,433.21,39.38,273,1
1853,Jacob,Walker,bwilliams@example.com,20,F,Thompsonmouth,SD,2023-04-10,Budget,2022-10-26,2024-11-03,9,455.63,50.63,288,0
1854,Jill,Scott,briannarobinson@example.net,46,M,New Cathy,NE,2023-02-23,Budget,2022-05-31,2024-10-08,10,511.17,51.12,314,0
1855,Krystal,Peterson,patricia88@example.org,47,F,East Courtney,TN,2022-09-20,Budget,2022-03-07,2024-09-29,13,674.63,51.89,323,0
1856,Ashley,Kelly,tammy53@example.com,26,M,Jackietown,PA,2022-09-01,Regular,2022-01-02,2024-12-15,14,985.61,70.4,246,0
1857,Katherine,Williams,richard28@example.org,51,M,Lake Rachel,ID,2023-02-09,Premium,2022-01-10,2024-07-07,8,247.4,30.92,407,1
1858,Gregory,Rich,matthew77@example.com,31,M,Port Cherylshire,GU,2023-11-27,Regular,2022-05-16,2024-11-29,11,434.82,39.53,262,0
1859,Melissa,Adams,longshane@example.com,38,M,Wadeborough,VI,2025-05-02,Regular,2022-05-11,2024-08-02,7,324.13,46.3,381,1
1860,Penny,Hernandez,christopher62@example.org,38,M,Katieport,DE,2025-02-21,Budget,2022-03-13,2024-12-10,15,616.2,41.08,251,0
1861,Margaret,Vaughn,jessicasmith@example.org,33,F,Josephmouth,IL,2025-03-24,Budget,2022-04-13,2024-10-21,8,267.34,33.42,301,0
1862,Zachary,Robertson,rachel51@example.org,44,M,New Angela,CT,2024-04-29,Regular,2022-06-20,2024-02-16,7,369.86,52.84,549,0
1863,Christopher,Caldwell,tfuller@example.net,44,F,Jenniferfurt,WY,2023-02-18,Regular,2022-04-10,2024-11-15,14,601.82,42.99,276,0
1864,Elizabeth,Mccarthy,wadecarol@example.org,18,M,Davidbury,PR,2023-02-04,Regular,2022-01-16,2024-10-13,12,732.49,61.04,309,0
1865,Jack,House,tapiawendy@example.com,50,M,New Jessicachester,MO,2024-08-22,Premium,2022-07-01,2024-12-24,6,142.82,23.8,237,0
1866,Donald,Kim,rdavis@example.org,18,M,Sullivanberg,MH,2024-07-10,Regular,2022-02-25,2024-09-29,13,687.49,52.88,323,1
1867,Marcus,Bryant,markphillips@example.com,47,F,Wrightbury,VI,2024-11-13,Regular,2022-01-25,2024-09-30,6,295.75,49.29,322,1
1868,John,Skinner,sbrown@example.org,48,M,Port Larry,ME,2023-12-30,Budget,2022-06-23,2024-01-28,5,235.37,47.07,568,0
1869,Jose,Rodriguez,cynthiasullivan@example.net,21,F,South Crystalton,MD,2023-10-26,Regular,2022-04-27,2024-12-02,8,360.97,45.12,259,0
1870,Joe,Rodriguez,samantha54@example.net,30,M,South Rogerbury,IA,2024-03-17,Budget,2022-06-08,2024-08-28,9,471.54,52.39,355,0
1871,Karen,Bishop,flemingwhitney@example.org,21,M,Kimberlyville,OH,2023-07-08,Regular,2022-03-26,2024-09-24,11,822.29,74.75,328,1
1872,Stephanie,Casey,iansantana@example.net,32,M,Hayleyberg,ID,2025-01-13,Budget,2022-09-14,2024-10-01,12,353.55,29.46,321,0
1873,Kevin,Meza,monica00@example.org,31,M,West Raymondborough,ID,2025-05-22,Premium,2022-01-05,2024-12-30,15,600.83,40.06,231,1
1874,Jennifer,Colon,smalone@example.org,44,M,Nicolemouth,MO,2022-10-05,Budget,2022-03-14,2024-12-19,13,548.88,42.22,242,0
1875,Alexander,Williams,floresmatthew@example.net,50,M,Port Robert,FM,2024-02-07,Regular,2022-02-17,2024-10-25,10,620.09,62.01,297,0
1876,Desiree,Garcia,rebeccareed@example.net,51,F,Jacksonhaven,LA,2024-07-01,Regular,2022-01-22,2024-09-21,11,458.98,41.73,331,0
1877,Heather,Soto,scott95@example.org,28,M,Whiteborough,GA,2025-08-14,Regular,2022-03-13,2024-06-10,11,412.19,37.47,434,1
1878,Bryan,Pitts,fcampbell@example.org,32,F,West Stephen,MI,2025-04-07,Budget,2022-03-06,2024-12-06,7,298.29,42.61,255,0
1879,David,Bartlett,ipadilla@example.com,18,M,Joshuastad,MD,2024-12-13,Premium,2022-01-12,2024-09-23,12,338.86,28.24,329,0
1880,Kurt,Moore,galvanjeanette@example.net,25,F,Laurenville,AL,2024-03-30,Regular,2022-03-07,2024-09-13,10,328.07,32.81,339,0
1881,Richard,Carter,dawn31@example.org,46,F,Jamesport,PR,2024-04-06,Regular,2022-02-13,2024-03-17,7,269.81,38.54,519,0
1882,Wayne,Alexander,haaskeith@example.net,54,M,North Chris,IN,2023-03-04,Regular,2022-01-03,2024-12-08,7,460.56,65.79,253,1
1883,Paula,Hunter,taramejia@example.org,20,M,Morganshire,MN,2024-06-17,Budget,2022-02-16,2024-08-30,7,423.42,60.49,353,0
1884,Jade,Oconnor,hannahriley@example.org,27,F,Kellyshire,IA,2025-02-26,Regular,2022-06-11,2024-12-18,10,393.62,39.36,243,0
1885,Larry,Garcia,michael03@example.com,34,F,Timothyport,IA,2023-05-19,Regular,2022-05-02,2024-12-11,10,540.17,54.02,250,1
1886,David,Holland,hunterholly@example.com,38,M,Port Lisa,UT,2023-07-17,Budget,2022-02-09,2024-12-08,9,223.47,24.83,253,0
1887,Sabrina,Cook,joneskevin@example.net,25,M,Haydenport,PW,2023-08-21,Budget,2022-01-16,2023-10-01,6,240.39,40.06,687,0
1888,Kenneth,Taylor,mosesveronica@example.com,40,F,Youngville,WA,2025-01-14,Budget,2022-01-01,2024-01-01,6,236.34,39.39,595,0
1889,Christina,Allison,susanhoward@example.org,29,M,Charlesville,WA,2024-01-25,Regular,2022-03-17,2024-11-22,12,841.36,70.11,269,0
1890,Jeffrey,Gonzales,gina52@example.org,34,F,South Joshuafort,VA,2023-08-27,Regular,2022-01-26,2024-12-27,8,216.19,27.02,234,1
1891,Dennis,Perry,paul00@example.com,41,M,West Donna,HI,2022-08-31,Regular,2022-03-04,2024-12-25,10,514.64,51.46,236,0
